lyrics,name
প্রিয় যাই যাই বলো না না না না আর করো না ছলনা না না না আজো মুকুলিকা হিয়া মাঝে না বলা কত কথা বাজে অভিমানে লাজে বলা যে হল না কেন শরমে বাধিল কে জানে আঁখি তুলিতে নারিনু আঁখি পানে প্রথম প্রণয় ভীরু কিশোরী যত অনুরাগ তত লাজে মরি এত আশা সাধ চরণে দ লো না,1 
পরজনমে দেখা হবে প্রিয় ভুলিও মোরে হেথা ভুলিও এ জনমে যাহা বলা হল না আমি বলিব না তুমিও বলো না জানাইলে প্রেম করিও ছলনা যদি আসি ফিরে বেদনা দিও হেথায় নিমেষে স্বপন ফুরায় রাতের কুসুম প্রাতে ঝরে যায় ভালো না বাসিতে হৃদয় শুকায় বিষ জ্বালা ভরা হেথা অমিয় হেথা হিয়া উঠে বিরহে আকুলি মিলনে হারাই দুদিনেতে ভুলি হৃদয় যেথায় প্রেম না শুকায় সেই না অমরায় মোরে স্মরিও,1
মোরা আর জনমে হংস মিথুন ছিলাম ছিলাম নদীর চরে যুগলরুপে এসেছি গো আবার মাটির ঘরে তমালতরু চাঁপা লতার মতো জড়িয়ে কত জনম হল গত সেই বাধনের চিহ্ন আজো জাগে জাগে হিয়ার থরে থরে বাহুর ডোরে বেধে আজো ঘুমের ঘোরে যেন ঝড়ের বন লতার মতো লুটিয়ে কাদ কেন বনের কপোত কপোতাক্ষীর তীরে পাখায় পাখায় বাধা ছিলাম নীড়ে চিরতরে হলো ছাড়াছাড়ি নিঠুর ব্যাধের শরে,1
মুছাফির মোছ রে আঁখিজল ফিরে চল আপনারে নিয়া আপনি ফুটেছিল ফুল গিয়াছে আপনি ঝরিয়া রে পাগল একি দুরাশা জলে তুই বাঁধবি বাসা মেটে না হেথায় পিয়াসা হেথা নাই তৃষা দরিয়া বরষায় ফুটল না বকুল পউষে ফুটিবে কি সে ফুল এদেশে ঝরে শুধু ফুল নিরাশার কানন ধরিয়া  রে কবি কতই দেয়ালি জ্বালিলি তোর আলো জ্বালি এলো না তোর বনমালী আধার আজ তোরই দুনিয়া,1 
মোর ঘুম ঘোরে কে এলে মনোহর নমো নমো নমো নমো শ্রাবণ মেঘে নাচে নটবর ঝম ঝম ঝম ঝম শিয়রে বসি চুপি চুপ চুমিলে নয়ন মোর বিকশিল আবেশে তনু নীপসম নিরূপম মনোরম মোর ফুলবনে ছিল যত ফুল ভরি ডালি দিনূ ঢালি দেবতা মোর হায় নিলে না সে ফুল ছি ছি বেভুল নিলে তুলি খোপা খুলি কুসুম ডোর স্বপনে কি যে কয়েছি তাই গিয়াছে চলে জাগিয়া কেদে ডাকি দেবতায় প্রিয়তম প্রিয়তম প্রিয়তম,1
তেপান্তরের মাঠে বঁধু হে একা বসে থাকি তুমি যে পথ দিয়ে গেছ চলে তারি ধূলা মাখি হে একা বসে থাকি যেমন পা ফেলেছে গিরি  মাটির রাঙা পথের ধূলাতে  অমনি করে আমার বুকে চরণ যদি বুলাতে  আমি খানিক জ্বালা ভুলতাম ঐ মানিক বুকে রাখি আমার খাওয়া পরার নাই রুচি আর ঘুম আসে না চোখে  আমি বাউরি হয়ে বেড়াই পথে হাসে পাড়ার লোকে  দেখে হাসে পাড়ার লোকে আমি তাল পুকুরে যেতে নারি  একই তোমার মায়া হে  ঐ কালো জলে দেখি তোমার কালো রূপের ছায়া হে  আমার কলঙ্কিনী নাম রটিয়ে তুমি দিলে ফাঁকি,1
আমার গানের স্বরলিপি লেখা রবে পান্থপাখির কূজন কাকলি ঘিরে আগামী পৃথিবী কান পেতে তুমি শুনো আমি যদি আর নাই আসি হেথা ফিরে অশথের ছায়ে মাঠের প্রান্তে দূরে রাখালী বাঁশির বেজে বেজে ওঠা সুরে আমার এ গান খুঁজো তুমি তারি মীড়ে আগামী পৃথিবী কান পেতে তুমি শুনো আমি যদি আর নাই আসি হেথা ফিরে ঝরা পাতাদের মর্মর ধ্বণি মাঝে কান পেতে শুনো অশ্রুত সুরে মোর এই গান বাজে পরাগ ঝরানো স্বপ্ন ভরানো বনে ভ্রমর যেথায় সুর তোলে মনে মনে আমার এ গান খুঁজো তুমি তারই মীরে আগামী পৃথিবী কান পেতে তুমি শুনো আমি যদি আর নাই আসি হেথা ফিরে তবু আমার গানের স্বরলিপি লেখা রবে,2
গানে মোর কোন ইন্দ্রধনু আজ স্বপ্ন ছড়াতে চায় হৃদয় ভরাতে চায় গানে মোর কোন ইন্দ্রধনু আজ স্বপ্ন ছড়াতে চায় হৃদয় ভরাতে চায় গানে মোর মিতা মোর কাকলী কুহু সুর শুধু যে ঝরাতে চায় আবেশ ছড়াতে চায় প্রাণে মোর মৌমাছিদের গীতালী পাখায় বাজায় মিতালী মৌমাছিদের গীতালী পাখায় বাজায় মিতালী মিড় দোলানো মিড় দোলানো সুরে আমার কন্ঠে মালা পরাতে চায় হায় মিতা মোর কাকলী কুহু সুর শুধু যে ঝরাতে চায় আবেশ ছড়াতে চায় প্রাণে মোর,2
মাগো ভাবনা কেন আমরা তোমার শান্তি প্রিয় শান্ত ছেলে তবু শত্র এলে অশ্ত্র হাতে ধরতে জানি তোমার ভয় নেই মা আমরা প্রতিবাদ করতে জানি আমরা হারবনা হারবনা তোমার মাটির একটি কণাও ছাড়বনা আমরা পাথর দিয়ে দূর্গ হাটি গড়তে জানি তোমার ভয় নেই মা আমরা প্রতিবাদ করতে জানি আমরা পরাজয় মানবনা দূর্বলতায় বাচতে শুধু চাইবনা আমরা চিরদিনই হাসি মুখে মরতে জানি তোমার ভয় নেই মা আমরা প্রতিবাদ করতে জানি মাগো ভাবনা কেন আমরা তোমার শান্তি প্রিয় শান্ত ছেলে তবু শত্র এলে অশ্ত্র হাতে ধরতে জানি তোমার ভয় নেই মা আমরা প্রতিবাদ করতে জানি আমরা অপমান সইবনা ভিরুর মত ঘরের কোণে রইবনা আমরা বজ্র হয়ে আকাশ হয়ে ঝড়তে জানি তোমার ভয় নেই মা আমরা প্রতিবাদ করতে জানি,2
বাঁশি শুনে আর কাজ নাই সে যে ডাকাতিয়া বাঁশি সে যে দিন দুপুরে চুরি করে রাত্রিরেতে কথা নাই ডাকাতিয়া বাঁশি ও শ্রবণে বিষ ঢালে শুধু বাঁশি পোড়ায় প্রাণ গড়লে ঘুচাব তার নষ্টামি আজ আমি সপিব তা অনলে সে যে দিন দুপুরে চুরি করে রাত্রিরেতে কথা নাই ডাকাতিয়া বাঁশি বাঁশি শুনে আর কাজ নাই সে যে ডাকাতিয়া বাঁশি ও বাঁশেতে ঘুণ ধরে যদি কেন বাঁশিতে ঘুণ ধরে না কতজনায় মরে শুধু পোড়া বাঁশি কেন মরে না চোরা দিন দুপুরে চুরি করে রাত্রিরেতে কথা নাই ডাকাতিয়া বাঁশি বাঁশি শুনে আর কাজ নাই সে যে ডাকাতিয়া বাঁশি সে যে দিন দুপুরে চুরি করে রাত্রিরেতে কথা নাই ডাকাতিয়া বাঁশি বাঁশি শুনে আর কাজ নাই সে যে ডাকাতিয়া বাঁশি,2
ও নদীরে একটি কথা শুধাই শুধু তোমারে বলো কোথায় তোমার দেশ তোমার নেই কি চলার শেষ ও নদীরে তোমার কোনো বাঁধন নাই তুমি ঘর ছাড়া কি তাই এই আছো ভাটায় আবার এই তো দেখি জোয়ারে বলো কোথায় তোমার দেশ তোমার নেই কি চলার শেষ ও নদীরে এ কূল ভেঙে ও কূল তুমি গড়ো যার একূল ওকূল দুকূল গেল তার লাগি কি করো আমায় ভাবছো মিছেই পর তোমার নেই কি অবসর সুখ দুঃখের কথা কিছু কইলে না হয় আমারে বলো কোথায় তোমার দেশ তোমার নেই কি চলার শেষ ও নদীরে,2
এই সুন্দর স্বর্ণালী সন্ধ্যায় একি বন্ধনে জড়ালে গো বন্ধু কোন রক্তিম পলাশের স্বপ্ন মোর অন্তরে ছড়ালে গো বন্ধু আমলকি পিয়ালের কুঞ্জে কিছু মৌমাছি এখনো যে গুঞ্জে বুঝি সেই সুরে আমারে ভরালে গো বন্ধু বাতাসের কথা সে তো কথা নয় রূপকথা ঝরে তার বাঁশিতে আমাদেরও মুখে কোন কথা নেই শুধু দু টি আঁখি ভরে রাখে হাসিতে কিছু পরে দূরে তারা জ্বলবে হয়তো তখন তুমি বলবে জানি মালা কেন গলে পরালে গো বন্ধু এই সুন্দর স্বর্ণালী সন্ধ্যায় একি বন্ধনে জড়ালে গো বন্ধু,2
এই মেঘলা দিনে একলা ঘরে থাকেনা তো মন কাছে যাবো কবে পাবো ওগো তোমার নিমন্ত্রণ যূথী বনে ঐ হাওয়া করে শুধু আসা যাওয়া হায় হায়রে দিন যায়রে ভরে আঁধারে ভুবন শুধু ঝরে ঝরঝর আজ বারি সারাদিন আজ যেন মেঘে মেঘে হল মন যে উদাসীন আজ আমি ক্ষণে ক্ষণে কি যে ভাবি আনমনে তুমি আসবে ওগো হাসবে কবে হবে সে মিলন,2
কেন দূরে থাকো শুধু আড়াল রাখো কে তুমি কে তুমি আমায় ডাকো কেন দূরে থাকো কেন দূরে থাকো মনে হয় তবু বারে বারে এই বুঝি এলে মোর দ্বারে সে মধুর স্বপ্ন ভেঙ্গো নাকো কেন দূরে থাকো শুধু আড়াল রাখো কে তুমি কে তুমি আমায় ডাকো কেন দূরে থাকো ভাবে মাধবী সুরভী তার বিলায়ে যাবে মধুপের সুরে সুরে মিলায়ে তোমারি খেয়ালে ক্ষনে ক্ষনে কত কথা জাগে মোর মনে চোখে মোর ফাগুনের ছবিটি আঁকো কেন দূরে থাকো শুধু আড়াল রাখো কে তুমি কে তুমি আমায় ডাকো কেন দূরে থাকো,2
এ পথ যদি না শেষ হয় তবে কেমন হতো তুমি বলোতো যদি পৃথিবীটা স্বপ্নের দেশ হয় তবে কেমন হতো তুমি বলোতো কোন রাখালের ওই ঘর ছাড়া বাঁশীতে সবুজের ওই দোল দোল হাসিতে মন আমার মিশে গেলে বেশ হয় যদি পৃথিবীটা স্বপ্নের দেশ হয় তবে কেমন হতো তুমি বলোতো নীল আকাশের ওই দূর সীমা ছাড়িয়ে এই গান যেন যায় আজ হারিয়ে প্রাণে যদি এ গানের রেশ হয় পৃথিবীটা যদি স্বপ্নের দেশ হয় তবে কেমন হতো তুমি বলোতো এ পথ যদি না শেষ হয় তবে কেমন হতো তুমি বলোতো,2
আমার স্বপ্নে দেখা রাজকন্যা থাকে সাত সাগর আর তের নদীর পারে ময়ূর পঙ্খী ভিড়িয়ে দিয়ে সেথা দেখে এলেম তারে সাত সাগরের পারে সে এক রূপ কথারই দেশ ফাগুন সেথা হয়না কভু শেষ তারারই ফুল পাপড়ি ঝড়ায় সেথায় পথের ধারে সে রূপ কথারই দেশে যে রঙ আমি কুড়িয়ে পেলেম প্রাণে সুর হয়ে তাই ঝড়ে আমার গানে তাই খুশির সীমা নাই বুঝি বাতাসে তার মধুর ছোঁয়া পাই জানিনা আজ হৃদয় কোথায় হারায় বারে বারে,2
কফি হাউজের সেই আড্ডাটা আজ আর নেই আজ আর নেই কোথায় হারিয়ে গেল সোনালী বিকেলগুলো সেই আজ আর নেই নিখিলেশ প্যারিসে মইদুল ঢাকাতে নেই তারা আজ কোন খবরে গ্রান্ডের গিটারিষ্ট গোয়ানিস ডিসুজা ঘুমিয়ে আছে যে আজ কবরে কাকে যেন ভালবেসে আঘাত পেয়ে যে শেষে পাগলা গারদে আছে রমা রায় অমলটা ধুকছে দুরন্ত ক্যানসারে জীবন করেনি তাকে ক্ষমা হায় কফি হাউজের সেই আড্ডাটা আজ আর নেই আজ আর নেই কোথায় হারিয়ে গেল সোনালী বিকেলগুলো সেই আজ আর নেই সুজাতাই আজ শুধু সবচেয়ে সুখে আছে শুনেছি তো লাখপতি স্বামী তার হীরে আর জহরতে আগা গোড়া মোড়া সে গাড়ি বাড়ি সব কিছু দামী তার আর্ট কলেজের ছেলে নিখিলেশ স্যান্যাল বিজ্ঞাপনের ছবি আঁকতো আর চোখ ভরা কথা নিয়ে নির্বাক স্রোতা হয়ে ডিসুজা টা বসে শুধু থাকতো কফি হাউজের সেই আড্ডাটা আজ আর নেই আজ আর নেই একটা টেবিলে সেই তিনচার ঘন্টা চারমিনার ঠোঁটে জ্বলতো কখনো বিষ্ণু দে কখনো যামিনী রায় এই,2
শোনো একটি মুজিবরের থেকে লক্ষ মুজিবরের কন্ঠস্বরের ধ্বনি প্রতিধ্বনি আকাশে বাতাসে ওঠে রণি বাংলাদেশ আমার বাংলাদেশ সেই সবুজের বুক চেরা মেঠো পথে আবার এসে ফিরে যাবো আমার হারানো বাংলাকে আবার তো ফিরে পাবো শিল্পে কাব্যে কোথায় আছে হায় রে এমন সোনার দেশ শোনো একটি মুজিবরের থেকে লক্ষ মুজিবরের কন্ঠস্বরের ধ্বনি প্রতিধ্বনি আকাশে বাতাসে ওঠে রণি বাংলাদেশ আমার বাংলাদেশ বিশ্বকবির সোনার বাংলা নজরুলের বাংলাদেশ জীবনানন্দের রূপসী বাংলা রূপের যে তার নেইকো শেষ বাংলাদেশ জয় বাংলা বলতে মনরে আমার এখনো কেন ভাবো আমার হারানো বাংলাকে আবার তো ফিরে পাবো অন্ধকারে পুবাকাশে উঠবে আবার দিনমণি,2
প্রেম একবারই এসেছিল নিরবে আমারই এ দুয়ার প্রান্তে সে তো হায় মৃদু পায় এসেছিল পারি নি তো জানতে সে যে এসেছিল বাতাস তো বলে নি হায় সেই রাতে দীপ মোর জ্বলে নি তারে সে আধারে চিনিতে যে পারি নি আমি পারি নি ফিরায়ে তারে আনতে যে আলো হয়ে এসেছিল কাছে মোর তারে আজ আলেয়া যে মনে হয় এ আধারে একাকী এ মন আজ আধারেরই সাথে শুধু কথা কয় আজ কাছে তারে এত আমি ডাকি গো সে যে মরিচিকা হয়ে দেয় ফাকি গো ভাগ্যে যে আছে লেখা হায়রে তারে চিরদিনই হবে জানি মানতে,2 
কত দূরে আর নিয়ে যাবে বলো কোথায় পথের প্রান্ত ঠিকানা হারানো চরণের গতি হয় নি কি তবু ক্লান্ত কত দূরে আর নিয়ে যাবে বলো পিছনের পথে উঠেছে ধূলির ঝড় সমুখে অন্ধকার বলো তবে ওগো কবে হবে অভিসার পিছনের পথে উঠেছে ধূলির ঝড় সমুখে অন্ধকার বলো তবে ওগো কবে হবে অভিসার তৃষিত আশারে কোরো না কোরো না কোরো না গো তুমি ভ্রান্ত কত দূরে আর নিয়ে যাবে বলো তবুও তো যেতে হবে কাঁটা বিঁধে পায়ে যদি গো রক্ত ঝরে অশ্রুতে মোর তবু হাসি ছুঁয়ে রবে তবুও তো যেতে হবে প্রদীপের পায়ে প্রজাপতি তার প্রেম করে গো সমর্পণ সে তো মরণের কাছে জীবনের নিবেদন প্রদীপের পায়ে প্রজাপতি তার প্রেম করে গো সমর্পণ সে তো মরণের কাছে জীবনের নিবেদন ঝড় চলে গেলে পৃথিবী যে হয় শান্ত কত দূরে আর নিয়ে যাবে বলো,2
এমনো দিন আসতে পারে যখন তুমি দেখবে আমি নাই আমায় তুমি ভুল বুঝোনা যেন তোমার আগে আমি যদি যাই ফেরেনা কেউ যেথায় গেলে হায় সাধ করে আর কেইবা বল সেথায় যেতে ঢায় তবু যদি তোমায় ছেড়ে হয়গো যেতে কো দুর দুরে থেকেও তোমায় যেন এমনি করেই পাই তবুও তো নতুন করে ফুটবে বকুল আবার সেইতো হবে লগন ওগো আমায় ফিরে পাবার ফুটলে বকূল আবার তোমার কাছে আমার যত ঋণ পারবো নাতো জানিয়ে যেতে তোমায়কোনো দিন ফিরবো ভেবে আশায় থেকে হওগো নিরাশ যদি এই কথাটি তোমায় আমি জানিয়ে দিলাম তাই যখন তুমি দেখবে আমি নাই আমায় তুমি ভুল বুঝোনা যেন তোমার আগে আমি যদি যাই,2
জীবনটা কিছু নয় শুধু এক মুঠো ধূলো চৈতি বাতাসে উড়া শিমুলেরই তুলো কেন তবে সং সাজাই সারা মুখে রঙ মাজা পালা শেষ হলে পরে পড়ে থাকে সাজ ঘরে জরির মুকুট আর মেকি পরচুলো কেন মন ভুল করে ফুটন্ত ফুল ঝরে একা একা বসে বসে কি হবে অংক কষে হিসাবের খাতাটাকে খোল,2
পথের ক্লান্তি ভুলে স্নেহ ভরা কোলে তব মাগো বলো কবে শীতল হবো কত দূর আর কত দূর বল মা আঁধারের ভ্রুকুটিতে ভয় নাই মাগো তোমার চরণে জানি পাবো ঠাঁই যদি এ পথ চলিতে কাঁটা বেঁধে পায় হাসিমুখে সে বেদনা সবো কত দূর আর কত দূর বল মা চিরদিনই মাগো তব করুণায় ঘর ছাড়া প্রেম দিশা খুঁজে পায় ঐ আকাশে যদি মা কভু ওঠে ঝড় সে আঘাত বুক পেতে লবো কত দূর আর কত দূর বল মা যতই দুঃখ তুমি দেবে দাও তবু জানি কোলে শেষে তুমি টেনে নাও মাগো তুমি ছাড়া এ আঁধারে গতি নাই তোমায় কেমনে ভুলে রবো কত দূর আর কত দূর বল মা পথের ক্লান্তি ভুলে স্নেহ ভরা কোলে তব মাগো বলো কবে শীতল হবো কত দূর আর কত দূর বল মা,2
যদি হিমালয় আল্পসের সমস্ত জমাট বরফ একদিন গলেও যায় তবুও তুমি আমার যদি নায়াগ্রা জলপ্রপাত একদিন সাহারের কাছে চলেও যায় তবুও তুমি আমার যদি প্রশান্ত মহাসাগরে একফোটা জল আর নাও থাকে যদি গঙ্গা-ভলগা-হোয়াংহো নিজেদের শুকিয়েও রাখে যদি ভিসুভিয়াস-ফুজিয়ামা একদিন জ্বলতে জ্বলতে জ্বলেও যায় তবুও তুমি আমার যদি পৃথিবীকে ধ্বংস করতে একদিন তৃতীয় মহাযুদ্ধও বাঁধে যদি নিভেও যায় কোনদিন যতটুকু আলো আছে ওই সূর্য আর চাদেঁ যদি সাইবেরিয়ার তুষারে কখনও সবুজ ফসল ফলেও যায় তবুও তুমি আমার,2
আমার স্বপ্ন তুমি ওগো চিরদিনের সাথী তুমি সূর্য ঊঠা ভোর আমার আর তাঁরায় ভরা রাতি আমি তোমার ছায়া তোমার আকাশ নীলে আজি নিত্য মেঘের মায়া তোমায় কাছে পেয়ে পৃথিবীতে কে আর সুখী বল আমার চেয়ে হাতের আঁড়াল দিয়ে বাঁচাও ঝড়ের মুখে বাঁচি তুমি ছেড়ো না হাত পথে যদি আধার আসে নেমে গ্রহন যত কর আমায় ততই বাধো প্রেমে পাশেই আমার থাকো জীবনটাকে শান্তি দিয়ে সবুজ করে রাখো তোমার পুজার দুঃখ সুখের প্রেমের মালা গাথি,2
নিশি রাত বাঁকা চাঁদ আকাশে চুপি চুপি বাঁশি বাজে বাতাস্‌ বাতাসে নিশি রাত – বাঁকা চাঁদ আকাশে চুপি চুপি বাঁশি বাজে বাতাসে বাতাসে ভাংগা ঘরে দুদিনেরই খেলাঘর হোক ভাংগা তবু এলো জোসনা ফুলে ফুলে ছেয়ে গেল বালুচর স্বপ্ন বাসর গড়ি রচনা এ জীবনে যতটুকু চেয়েছি মন বলে তার বেশি পেয়েছি পেয়েছি জীবনেরও পথে পথে চলিতে যত আশা দিয়ে ছিল ফুরায়ে গজমতির হার যেন ঝুলিতে ভিখারীনি পেল আজ কুড়ায়ে এ জীবনে যতটুকো চেয়েছি মন বলে তার বেশি পেয়েছি পেয়েছি,2
আকাশ কেন ডাকে মন ছুটি চায় ময়ূরপঙ্খী মেঘ ঐ যায় ভেসে যায় দূর থেকে দূর আরো বহুদূরে পথ থেকে পথ চলি ঘুরে ঘুরে ভাঙা এ মন নিয়ে আমি একা একা চলেছি কোথায় নীল ভাঙা নীল সুদূর কিনারে রোদের কারুকাজ মেঘের মিনারে আমি যে কার কে আমার সে কথা কি বলবে আমায়,2
আশা ছিল ভালোবাসা ছিল আজ আশা নেই ভালোবাসা নেই এই সেই কৃষ্ণচূড়া যার তলে দাঁড়িয়ে চোখে চোখ হাতে হাত কথা যেত হারিয়ে আজ এখানে আমার আশার সমাধি ব্যথা জানাবার ভাষা নেই আশা নেই ভালোবাসা নেই আজ তুমি কতদূরে মুছে গেছ মরণে নেই কাছে তবু আছ ব্যাথা ভরা স্মরণে ফিরে চলে যায় যে সময় হায় একবার তার যাওয়া আছে আশা নেই আজ আশা নেই ভালোবাসা নেই,2
না না না পাখীটার বুকে যেন তীর মেরো না ওকে গাইতে দাও ওর কন্ঠ থেকে গান কেরো না দেখো ভেবে পাখীটা মরে গেলে ফাগুন বিদায় নেবে ওর গানই যে ফুল ফোঁটার প্রেরণা চাও নাকি পাখীটা সারা দিন গান গেয়ে ঘরে ফিরে তার ভেঙ্গ না ওর সোনার সংসার কত সুখী ওর ঐ গান শুনে ফোঁটে যে সূর্যমুখী যদি আনন্দ পেতে চাও ওকে তুমি ছেড়ো না,2
আজ দুজনার দুটি পথ ওগো দুটি দিকে গেছে বেঁকে তোমার ও পথ আলোয় ভরানো জানি আমার এ পথ আঁধারে আছে যে ঢেকে সেই শপথের মালা খুলে আমারে গেছো যে ভুলে তোমারেই তবু দেখি বারে বারে আজ শুধু দূরে থেকে আমার এ পথ আঁধারে আছে যে ঢেকে আমার এ কূল ছাড়ি তব বিস্মরণের খেয়া ভরা পালে অকূলে দিয়েছি পাড়ি আজ যত বার দ্বীপ জ্বালি আলো নয় পাই কালি এ বেদনা তবু সহি হাসিমুখে নিজেকে লুকায়ে রেখে আমার এ পথ আঁধারে আছে যে ঢেকে,2
এই বালুকা বেলায় আমি লিখেছিনু একটি সে নাম আমি লিখেছিনু আজ সাগরের ঢেউ দিয়ে তারে যেন মুছিয়া দিলাম কেন তবু বারে বার ভুলে যাই আজ মোর কিছু নাই ভুলের বালুচরে যে বাসর বাঁধা হল জানি তার নেই কোন দাম আজ সাগরের ঢেউ দিয়ে সবকিছু মুছিয়া দিলাম এই সাগরেরই কতো রূপ দেখেছি কখনো শান্ত রূপে কখনো অশান্ত সে আমি শুধু চেয়ে চেয়ে থেকেছি মনে হয় এ তো নয় বালুচর আশা তাই বাঁধে ঘর দাঁড়ায়ে একলা শুধু ঢেউ আর ঢেউ গুনি এ গোনার নেই যে বিরাম আজ সবকিছু দিয়ে আমি জানিনা তো কি যে নিলাম,2
তুমি আর ডেকো না পিছু ডেকো না আমি চলে যাই শুধু বলে যাই তোমার হৃদয়ে মোর স্মৃতি রেখো না আঁখি জল কভু ফেলো না নীবির আঁধারে একা নেভা দ্বীপ আর জ্বেলো না পথ আর চেয়ে থেকো না জানি মোর কিছু রবে না তোমার আমার দেখা এ জীবনে আর হবে না আমার এ চলে যাওয়া চেয়ে দেখো না অকারণে ব্যথা পেয় না না অকারণে ব্যথা পেয় না হারালে যাহারে আজ তারে আর ফিরে চেয় না বেদনায় হাসি ঢেকো না,2
ওগো বরষা তুমি ঝরো না গো অমন জোরে কাছে সে আসবে তবে কেমন করে রিমঝিম রিমঝিম রিমঝিম এলে না হয় ঝোরো তখন অঝর ধারে যাতে সে যেতে চেয়েও যেতে নাহি পারে বিমঝিম ঝিম ঝিম ঝিম মেঘ তুমি চাঁদকে ঢেক যদি ওঠে চন্দ্রমল্লিকা যেন না ফোটে আমারি চাঁদ আমার থাকুক কেউ যেন না দেখে তারে রিমঝিম রিমঝিম রিমঝিম যেন তার পায়ের নুপুর বাজে রুমঝুম এত রাতেও ভ্রমর কেন কর গুনগুন লক্ষী ভ্রমর চুপ করোনা আসছে সে আজ আমার দ্বারে রিমঝিম রিমঝিম রিমঝিম,2
মঙ্গল দ্বীপ জ্বেলে অন্ধকারে দুচোখ আলোয় ভরো প্রভু তবু যারা বিশ্বাস করে না তুমি আছ তাদের মার্জনা করো তুমি যে তুমি আলো দিতে প্রতিদিন সূর্য উঠাও ওদের বুঝিয়ে দাও সেই তুমি পাথরেও ফুল যে ফোঁটাও জীবন মরুতে করুনা ধারায় ধরো প্রভু বল তার কি অপরাধ জন্ম হয়েছে যার পাকে তোমার ক্ষমা দিয়ে তুমি ফোটাও পদ্ম করে তাকে ভুল পথে গেলে তুমি এসে হাত ধর প্রভু,2
যদি ভাব এ তো খেলা নয় ভুল সে তো শুরুতেই না ফুটিতেই কুল যদি ঝরে যায় কাঁদ শ্রাবণের কাঁদনে যদি শোনো হাওয়ায় কথা বলে কে জানে সে কার অভিমান না জ্বলিতে দীপ যদি নেভে যায় শুরুতেই হোক অবসান যদি দেখ নীড় ভেঙে দিতে আকাশেও আসে ঝড় মনে করো কোনো বালুচরে তুমি বেঁধেছিলে এই খেলাঘর,2
তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা বিনিময়ে চাই তোমাদের প্রশংসা আর ভালবাসা একদিন তানপুরাটার যে তারগুলো নীরব ছিল কে যেন আজ তারগুলোকে নতুন সুরে জাগিয়ে দিল প্রাণে যে সুর লাগিয়ে দিল প্রাণে যে সুর লাগিয়ে দিল গানই আমার জীবন ওগো গানই আমার কাঁদা-হাসা তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা তোমাদের এ গান শুনে একটু যদি ভাল লাগে তবে হব ধন্য আমি তোমাদের প্রশংসারই চেয়ে ওগো কিছুই তো আর নয়কো দামী এ হৃদয় ভালবাসার গানেরই এক স্বরলিপি— জীবনেরই বাঁশীতে যে এ গান আমি বাজিয়ে যাবো সুরে যে মন সাজিয়ে যাবো এ গান আমার ফুলের কানে ভ্রমরেরই প্রাণের ভাষা তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা বিনিময় চাই তোমাদের প্রশংসা আর ভালবাসা তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা,2
কুহুর কবিতা পৃথিবী যে ওই শোনে বনের ফাগুন জেগে ওঠে যেন মনে সেই সুর মোর অনুভোবে খুঁজে পাই তুমি শোনো আর আমি শুধু গান গাই কুঞ্জবাসরে বকুল বঁধুর কানে মৌ প্রিয়া ওই সুরেরি মন্ত্র আনে মোর গানে আজ তুমি ছাড়া কেহ নাই আমি গাই গান তুমি শুধু শোনো তাই বাতাস রাখাল বাঁশিটিরে ভরে সুরে তাই শোনে রাত তারা দীপ জ্বালে দূরে মোর গান আজ তারি যে প্রেরণা চায় তুমি শোনো ওগো আমি শুধু গান গাই তটিনীর স্রোত সুরের স্বপন ভরে তটের পরাণ সে শুধু মুগ্ধ করে তারি ‘পরে মোর সুরের খেয়াটি বাই আমি গাই গান তুমি যেন শোনো তাই,2
না না আজ রাতে আর যাত্রা শুনতে যাবো না শুনেছি চৌধুরী বাড়িতে নাকি বসেছে আসর এসেছে কলকাতারই নাম করা সেই নট্ট কোম্পানি যে পালাটি করছে ও তার নাম যে ‘তাসের ঘর’ মুখে রঙ মেখে আর মুখোশ পরে পরি যে পরচুলো আমরা যা নয় তাই সেজে সবার চোখে যে দিই ধুলো ছক-বাঁধা এই জীবন পালায় নেই যে অবসর এই যাত্রাই দেখছি রোজই খোঁজ রাখে কে তারই জীবনটা যে সেই যাত্রা দলের অধিকারী আমার মনটা যদি সিরাজ সাজে ভাগ্য মিরজাফর,2
ঝনক-ঝনক কনক কাঁকন বাজে নতুন নতুন কুঁড়ি ফোটে লাজে এবার আমায় জাগিয়ে দাও বাঁশিতে সুর লাগিয়ে দাও কীসের সাড়া পেলাম জানিনা যে তোমার কুহুর ঘুম ভাঙ্গানোর শেষে আমার গানের সুর ঝরানো কূজন যাবে মিশে হৃদয় আমার দুলিয়ে দাও গোপন ছোঁয়ায় ভুলিয়ে দাও নতুন আলো ছড়াও প্রাণের মাঝে,2
